Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_9                      Jan 13 2024 04:01:55.394531250   Jan 13 2024 04:05:40.113281250       3.745312500
Amazonas --> Walker_5                      Jan 13 2024 04:01:09.441406250   Jan 13 2024 04:06:16.968750000       5.125455729
Amazonas --> Walker_9                      Jan 13 2024 04:05:52.066406250   Jan 13 2024 04:07:03.917968750       1.197526042
Amazonas --> Walker_8                      Jan 13 2024 04:11:09.355468750   Jan 13 2024 04:14:47.300781250       3.632421875
Amazonas --> Walker_1                      Jan 13 2024 04:15:37.437500000   Jan 13 2024 04:19:18.503906250       3.684440104
Amazonas --> Walker_2                      Jan 13 2024 04:29:59.589843750   Jan 13 2024 04:32:46.203125000       2.776888021
Amazonas --> Walker_5                      Jan 13 2024 16:02:43.660156250   Jan 13 2024 16:05:19.515625000       2.597591146
Amazonas --> Walker_9                      Jan 13 2024 16:04:49.632812500   Jan 13 2024 16:07:45.343750000       2.928515625
Amazonas --> Walker_8                      Jan 13 2024 16:12:57.386718750   Jan 13 2024 16:17:20.554687500       4.386132812
Amazonas --> Walker_1                      Jan 13 2024 16:14:43.835937500   Jan 13 2024 16:19:16.898437500       4.551041667
Amazonas --> Walker_2                      Jan 13 2024 16:29:33.214843750   Jan 13 2024 16:30:15.183593750       0.699479167
Amazonas --> Walker_2                      Jan 13 2024 16:31:14.484375000   Jan 13 2024 16:35:24.902343750       4.173632813
Amazonas --> Walker_7                      Jan 14 2024 03:53:28.625000000   Jan 14 2024 03:58:16.164062500       4.792317708
Amazonas --> Walker_5                      Jan 14 2024 04:12:05.644531250   Jan 14 2024 04:15:43.457031250       3.630208333
Amazonas --> Walker_9                      Jan 14 2024 04:16:08.359375000   Jan 14 2024 04:19:54.871093750       3.775195313
Amazonas --> Walker_1                      Jan 14 2024 04:24:40.550781250   Jan 14 2024 04:28:24.406250000       3.730924479
Amazonas --> Walker_8                      Jan 14 2024 04:25:14.617187500   Jan 14 2024 04:29:00.597656250       3.766341146
Amazonas --> Walker_2                      Jan 14 2024 04:42:10.101562500   Jan 14 2024 04:42:43.835937500       0.562239583
Amazonas --> Walker_7                      Jan 14 2024 15:55:13.468750000   Jan 14 2024 15:56:55.734375000       1.704427083
Amazonas --> Walker_5                      Jan 14 2024 16:12:32.593750000   Jan 14 2024 16:16:40.621093750       4.133789062
Amazonas --> Walker_9                      Jan 14 2024 16:17:15.085937500   Jan 14 2024 16:22:23.808593750       5.145377604
Amazonas --> Walker_8                      Jan 14 2024 16:26:17.625000000   Jan 14 2024 16:27:29.210937500       1.193098958
Amazonas --> Walker_1                      Jan 14 2024 16:23:04.449218750   Jan 14 2024 16:28:49.496093750       5.750781250
Amazonas --> Walker_8                      Jan 14 2024 16:27:47.871093750   Jan 14 2024 16:32:12.167968750       4.404947917
Amazonas --> Walker_2                      Jan 14 2024 16:42:22.906250000   Jan 14 2024 16:45:39.269531250       3.272721354
Amazonas --> Walker_4                      Jan 15 2024 03:42:43.000000000   Jan 15 2024 03:43:57.242187500       1.237369792
Amazonas --> Walker_6                      Jan 15 2024 03:46:23.933593750   Jan 15 2024 03:48:21.871093750       1.965625000
Amazonas --> Walker_3                      Jan 15 2024 03:52:12.500000000   Jan 15 2024 03:56:58.445312500       4.765755208
Amazonas --> Walker_7                      Jan 15 2024 04:04:14.335937500   Jan 15 2024 04:08:00.582031250       3.770768229
Amazonas --> Walker_5                      Jan 15 2024 04:23:08.421875000   Jan 15 2024 04:26:59.449218750       3.850455729
Amazonas --> Walker_9                      Jan 15 2024 04:30:10.300781250   Jan 15 2024 04:32:54.921875000       2.743684896
Amazonas --> Walker_1                      Jan 15 2024 04:33:32.042968750   Jan 15 2024 04:36:04.445312500       2.540039062
Amazonas --> Walker_8                      Jan 15 2024 04:40:27.148437500   Jan 15 2024 04:41:05.929687500       0.646354167
Amazonas --> Walker_3                      Jan 15 2024 15:55:30.710937500   Jan 15 2024 15:57:16.363281250       1.760872396
Amazonas --> Walker_7                      Jan 15 2024 16:05:40.453125000   Jan 15 2024 16:08:37.625000000       2.952864583
Amazonas --> Walker_5                      Jan 15 2024 16:22:30.492187500   Jan 15 2024 16:28:15.472656250       5.749674479
Amazonas --> Walker_9                      Jan 15 2024 16:31:15.433593750   Jan 15 2024 16:31:52.621093750       0.619791667
Amazonas --> Walker_1                      Jan 15 2024 16:32:08.691406250   Jan 15 2024 16:32:41.296875000       0.543424479
Amazonas --> Walker_9                      Jan 15 2024 16:33:00.554687500   Jan 15 2024 16:37:08.914062500       4.139322917
