  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 18:09:29.117187500   Jan 01 2024 18:46:06.964843750      36.630794271
Earth Penumbral   Jan 01 2024 18:09:21.015625000   Jan 01 2024 18:46:15.066406250      36.900846354
Earth Penumbral   Jan 01 2024 18:17:14.890625000   Jan 01 2024 18:54:09.140625000      36.904166667
Earth Umbral      Jan 01 2024 18:17:22.992187500   Jan 01 2024 18:54:01.039062500      36.634114583
Earth Umbral      Jan 01 2024 18:27:23.171875000   Jan 01 2024 19:04:00.289062500      36.618619792
Earth Penumbral   Jan 01 2024 18:27:15.070312500   Jan 01 2024 19:04:08.457031250      36.889778646
Earth Umbral      Jan 01 2024 18:38:12.492187500   Jan 01 2024 19:14:48.281250000      36.596484375
Earth Penumbral   Jan 01 2024 18:38:04.324218750   Jan 01 2024 19:14:56.449218750      36.868750000
Earth Umbral      Jan 01 2024 18:47:15.230468750   Jan 01 2024 19:23:50.156250000      36.582096354
Earth Penumbral   Jan 01 2024 18:47:07.128906250   Jan 01 2024 19:23:58.257812500      36.852148437
Earth Penumbral   Jan 01 2024 18:54:15.980468750   Jan 01 2024 19:31:09.632812500      36.894205729
Earth Umbral      Jan 01 2024 18:54:24.148437500   Jan 01 2024 19:31:01.464843750      36.621940104
